Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 10:52:26.000, AAPL, C, 115.0000, 20150213, 3.45, 3.45, 3.45, 3.45, 3.45, 1, 1
20150126, 10:52:29.000, AAPL, C, 110.0000, 20151016, 12.80, 12.80, 12.80, 12.80, 256.00, 20, 1
20150126, 10:52:29.000, AAPL, C, 111.0000, 20150130, 5.00, 5.00, 5.00, 5.00, 10.00, 2, 1
20150126, 10:52:29.000, AAPL, C, 115.0000, 20150220, 3.65, 3.65, 3.65, 3.65, 18.25, 5, 2
20150126, 10:52:30.000, AAPL, P, 100.0000, 20170120, 12.90, 12.90, 12.90, 12.90, 1457.70, 113, 5
20150126, 10:52:30.000, AAPL, P, 80.0000, 20170120, 5.90, 5.90, 5.90, 5.90, 129.80, 22, 1
20150126, 10:52:31.000, AAPL, C, 95.0000, 20150717, 21.19, 21.19, 21.19, 21.19, 21.19, 1, 1
20150126, 10:52:31.000, AAPL, P, 96.0000, 20150130, 0.10, 0.10, 0.10, 0.10, 0.10, 1, 1
20150126, 10:52:31.000, AAPL, C, 90.0000, 20150717, 25.45, 25.45, 25.45, 25.45, 25.45, 1, 1
20150126, 10:52:31.000, AAPL, C, 116.0000, 20150130, 2.26, 2.26, 2.26, 2.26, 13.56, 6, 1
20150126, 10:52:32.000, AAPL, P, 95.0000, 20151016, 4.04, 4.04, 4.04, 4.04, 12.12, 3, 3
20150126, 10:52:33.000, AAPL, C, 113.0000, 20150130, 3.75, 3.75, 3.75, 3.75, 187.50, 50, 3
20150126, 10:52:33.000, AAPL, C, 112.0000, 20150130, 4.33, 4.33, 4.33, 4.33, 173.20, 40, 1
20150126, 10:52:33.000, AAPL, C, 115.0000, 20150130, 2.69, 2.69, 2.69, 2.69, 107.60, 40, 1
20150126, 10:52:34.000, AAPL, P, 92.5000, 20170120, 9.75, 9.75, 9.75, 9.75, 58.50, 6, 1
20150126, 10:52:36.000, AAPL, P, 125.0000, 20150417, 13.35, 13.35, 13.35, 13.35, 26.70, 2, 1
20150126, 10:52:36.000, AAPL, C, 120.0000, 20160115, 9.90, 9.90, 9.90, 9.90, 29.70, 3, 1
20150126, 10:52:38.000, AAPL, C, 115.0000, 20150206, 3.12, 3.12, 3.11, 3.11, 40.45, 13, 2
20150126, 10:52:38.000, AAPL, C, 115.0000, 20150130, 2.71, 2.71, 2.71, 2.71, 40.65, 15, 1
20150126, 10:52:39.000, AAPL, C, 112.0000, 20150220, 5.23, 5.23, 5.23, 5.23, 26.15, 5, 4
20150126, 10:52:39.000, AAPL, C, 120.0000, 20150417, 3.65, 3.65, 3.65, 3.65, 36.50, 10, 1
20150126, 10:52:40.000, AAPL, C, 120.0000, 20150206, 1.30, 1.30, 1.30, 1.30, 1.30, 1, 1
20150126, 10:52:42.000, AAPL, C, 125.0000, 20150220, 0.80, 0.80, 0.80, 0.80, 0.80, 1, 1
20150126, 10:52:42.000, AAPL, C, 117.0000, 20150220, 2.80, 2.80, 2.80, 2.80, 2.80, 1, 1
20150126, 10:52:42.000, AAPL, C, 115.0000, 20150220, 3.65, 3.65, 3.65, 3.65, 3.65, 1, 1
20150126, 10:52:43.000, AAPL, P, 110.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 30.00, 20, 1
20150126, 10:52:44.000, AAPL, P, 80.0000, 20170120, 5.80, 5.80, 5.80, 5.80, 87.00, 15, 1
